delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5592	-924	-382	1915
5428	-936	-2988	957
5604	-90	1011	199
5544	-453	2903	1615
5644	226	-1735	1508
5476	262	-1208	573
5408	65	577	864
5464	-141	1816	1940
5652	127	-673	1795
5580	-791	225	249
5540	782	-674	2164
5584	-570	2074	1566
5472	869	508	1517
5576	-191	-285	512
5548	657	-802	1767
5592	115	1911	1313
5624	145	885	884
5520	-188	-454	590
5548	214	-2297	2148
5648	-439	1108	2287
5472	15	1580	950
5344	-1172	-687	736
5608	1313	-2867	2934
5524	339	952	87
5632	1	2180	7
5536	-641	-1247	1519
5484	-105	-2166	2542
5664	501	656	98
5460	529	3280	74
5340	534	-2106	2242
5472	-313	-2269	1548
5312	-177	599	-142
5548	620	2422	1625
5632	-830	-1377	1430
5488	960	-2046	776
5408	-1176	568	810
5424	1197	3000	1845
5336	609	-623	1803
5584	298	-703	554
5536	1153	-1003	2532
5524	560	2127	1163
5276	1905	1144	1110
5692	-244	-1615	592
5428	-288	-1474	2966
5312	437	1378	1671
5632	-106	2502	988
5588	490	-2109	1473
5476	944	-2376	2341
5640	86	676	144
5468	-479	3154	45
5536	622	-1616	2118
5292	-299	-1913	1847
5664	-359	905	-12
5492	477	2999	1265
5628	487	-2257	1725
5472	1400	-551	761
5412	1868	138	762
5396	622	2461	3056
5288	556	448	1720
5396	-806	-1782	491
5428	1078	-729	2851
5296	122	2013	2437
5632	-50	2562	349
5532	659	-1107	845
5592	-397	-1356	2554
5484	148	623	737
5344	1161	1796	-57
5588	-305	-2386	2313
5488	-743	-1876	1937
5664	843	700	3
5576	1201	3356	1058
5512	-341	-978	1864
5608	412	-1752	1011
5468	30	425	680
5288	297	2365	2354
5632	2	-287	878
5596	-255	-532	525
5548	1364	-210	2234
5468	648	1589	1226
5280	436	817	1063
5576	-279	-1382	546
5604	-557	-2005	2931
5664	278	1808	1249
5452	107	2490	148
5572	723	-1855	1384
5644	-1007	-818	2148
5488	-46	508	132
5660	747	3794	1553
5452	-199	-1771	1898
5312	-835	-2758	1535
5664	-108	157	648
5532	-194	2310	4140
5480	290	-1199	1105
5292	209	-650	529
5528	-376	-1128	2095
5312	-151	586	2361
5592	-687	1297	389
5592	530	-618	702
5536	930	-1956	2727
5640	129	1027	1274
