delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5644	677	-307	1263
5416	-240	-1759	1286
5312	-263	757	430
5532	-302	1879	1208
5652	-80	-1728	1616
5604	-806	-1668	1984
5484	617	675	596
5520	-357	1886	202
5416	-82	-1792	1732
5428	-1286	-1777	1577
5548	773	1337	246
5396	538	3304	256
5576	-425	-2743	1726
5484	-93	-1783	1410
5604	-42	757	300
5488	880	3004	874
5396	-309	-2634	1583
5488	463	-549	-25
5664	-567	673	702
5532	654	2689	1667
5460	-325	-1489	1041
5308	-1186	-1474	820
5660	582	-774	1558
5416	-1359	2048	2824
5352	-772	8	403
5596	391	-1408	910
5592	672	43	1232
5516	1276	1094	1929
5516	1139	-286	1229
5640	-1816	-711	672
5608	168	-527	2468
5584	131	1805	2308
5456	678	37	985
5636	890	-1431	963
5584	-1154	-548	2528
5496	1154	1301	2442
5504	1402	1105	1456
5336	939	-1078	912
5592	-163	-1859	2519
5484	-571	873	917
5360	-74	1861	714
5544	-362	-1150	1087
5484	-569	-1595	2210
5312	-985	-195	765
5552	1888	3449	-867
5640	1078	-2289	2000
5528	754	-1553	1769
5644	-394	972	310
5540	852	3634	543
5568	-680	-2730	1593
5488	637	-908	1375
5588	-502	-119	704
5548	-996	3020	2161
5300	227	-2575	1435
5644	1283	237	950
5572	292	-479	1379
5592	706	1299	514
5572	423	-1709	577
5416	927	-650	810
5356	-279	34	1480
5532	92	257	2134
5524	635	222	63
5632	863	-595	841
5528	70	-190	2398
5536	674	2013	2560
5280	1071	807	1415
5624	-67	-826	687
5496	-212	-1323	2340
5312	24	1167	1624
5572	-2	2866	-928
5504	-1131	-1798	1458
5368	-1055	-176	1925
5484	-374	1516	311
5596	575	2235	496
5572	1433	-2513	1770
5528	639	-1414	1409
5292	-627	932	684
5536	957	2549	1777
5280	-1523	-2240	891
5664	-1175	-750	975
5428	-1314	-461	1607
5320	1157	2094	1586
5680	269	-348	986
5532	-1692	-520	929
5608	169	-1208	2216
5464	-324	1487	2420
5652	353	1071	-667
