delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5532	-63	244	711
5488	-21	150	901
5308	19	29	791
5576	57	-25	772
5596	92	19	883
5576	124	117	791
5520	123	101	822
5340	111	-1	817
5592	88	-114	781
5480	61	-140	811
5644	44	-71	822
5596	17	38	812
5576	-15	107	783
5488	-32	107	788
5652	-47	69	772
5600	-51	46	786
5420	-45	53	767
5424	-43	108	766
5480	-17	105	786
5660	-6	77	807
5540	11	6	799
5524	28	-46	812
5592	47	-48	798
5596	70	-21	790
5592	61	24	804
5584	63	33	801
5576	61	23	801
5400	44	11	803
5408	18	25	800
5576	4	70	787
5532	1	87	791
5524	-22	86	781
5596	-23	51	798
5600	-30	16	786
5596	-31	6	789
5548	-13	12	780
5592	7	25	792
5532	3	24	775
5524	15	19	788
5580	29	21	797
5580	38	19	802
5576	51	35	809
5584	58	48	819
5576	46	53	813
5580	25	49	777
5576	12	31	806
5584	8	20	784
5524	9	31	789
5524	-2	35	792
5372	-3	26	778
5536	-6	31	796
5540	-7	22	783
5548	-1	18	809
5364	6	35	778
5524	2	43	790
5532	21	37	805
5576	24	37	795
5580	21	32	792
5580	31	24	797
5580	31	27	798
5576	28	25	794
5584	13	33	789
5576	11	27	805
5576	16	23	795
5584	11	34	804
5576	4	18	808
5532	4	31	780
5524	9	44	784
5352	3	44	782
5532	13	31	807
5572	13	30	796
5584	12	29	822
5576	17	30	814
5580	18	30	787
5580	22	32	787
5576	20	23	818
5580	25	23	785
5580	15	19	794
5580	354	-31	764
5472	-677	1454	-2396
5664	31	-1187	1416
5588	-12	-89	855
5432	364	189	-200
5364	272	-142	1744
5584	139	262	293
5520	204	-340	840
5524	141	49	1046
5344	65	291	574
5460	-83	200	895
5316	-118	-113	632
5544	-156	-228	740
5376	-148	-195	866
5552	-136	-83	659
5492	-128	167	784
5536	-62	269	718
5312	-30	208	787
5652	-2	109	888
5600	49	-15	748
5416	77	-11	833
5416	119	66	837
5464	122	135	789
5688	119	67	848
5464	95	-54	805
5592	84	-150	827
5644	62	-119	813
5480	29	-14	801
5588	4	81	782
5532	-21	114	795
5652	-38	83	802
5600	-54	46	797
5596	-56	37	791
5424	-49	72	789
5252	-41	116	787
5308	-9	100	817
5592	3	49	791
5532	22	-20	814
5592	42	-47	812
5596	58	-35	815
5588	78	13	802
5576	74	36	804
5584	66	28	802
5576	50	19	815
5580	32	15	791
