delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5696	13	5	803
5524	6	4	794
5472	9	21	792
5348	0	18	807
5532	-6	28	782
5540	1	32	797
5352	6	45	799
5528	10	52	780
5576	27	39	795
5584	51	28	823
5576	63	21	793
5584	61	21	803
5576	55	12	812
5576	39	10	799
5584	20	0	813
5520	4	17	789
5352	4	9	775
5648	-19	21	768
5420	-18	23	782
5248	-1	30	767
5372	0	32	796
5528	17	20	799
5580	42	18	825
5576	48	26	798
5580	53	33	800
5580	47	25	800
5576	35	22	804
5584	10	18	794
5576	2	6	784
5648	2	22	778
5524	-19	12	776
5600	-24	16	798
5592	-18	15	785
5604	-16	25	793
5592	7	32	788
5528	18	30	794
5580	30	36	803
5576	41	36	801
5584	48	35	782
5572	51	28	787
5584	50	29	809
5576	51	29	792
5584	35	29	785
5576	21	17	780
5576	8	7	805
5480	2	8	803
5640	6	15	786
5532	-8	14	804
5536	0	21	798
5352	1	21	775
5532	11	20	806
5576	35	25	792
5580	41	29	801
5576	45	32	811
5576	49	25	807
5584	42	30	809
5576	31	17	803
5584	26	16	804
5576	10	18	792
5580	2	20	777
5524	-2	27	781
5544	-4	20	801
5368	2	24	787
5524	0	28	789
5532	4	47	787
5348	3	39	794
5528	12	33	785
5580	28	40	797
5576	35	26	805
5584	35	24	806
5576	36	22	791
5576	26	30	795
5584	21	23	800
5576	8	13	783
5532	1	10	786
5348	1	15	795
5528	3	25	788
5528	7	18	794
5352	21	14	807
5576	24	35	803
5580	33	21	822
5576	30	26	814
5584	32	27	809
5576	31	37	794
5584	37	26	790
5576	18	26	800
5580	17	22	793
5576	11	32	799
5580	9	24	788
5528	0	29	794
5528	2	20	782
5348	14	17	803
5584	10	9	806
5520	24	19	802
5580	19	22	817
5576	22	34	795
5584	23	23	792
5576	30	17	808
5580	20	23	797
5576	16	33	781
5576	18	25	789
5584	11	30	792
5576	-2	25	790
5548	-5	27	797
5536	5	22	790
5352	2	32	789
5532	5	41	815
5524	1	42	791
5352	8	45	797
5532	9	46	824
5696	19	38	799
5408	22	34	794
5404	19	37	808
5576	15	29	790
5580	27	20	796
5580	19	9	794
5524	15	17	788
5580	28	4	789
5524	19	3	778
5696	24	6	792
5528	33	8	790
5520	30	11	799
5576	34	13	785
5584	30	21	805
5576	32	27	784
5580	1601	-196	1401
5640	2345	-1268	2400
5528	-879	671	911
5536	170	-1336	532
5584	-70	-130	900
5672	96	-27	831
5588	8	-359	623
5428	-20	346	1158
5364	-113	317	442
5536	-22	-666	901
5668	59	-154	836
5472	24	252	685
5644	16	-16	862
5588	48	-348	801
5480	65	-387	801
5644	64	-154	858
5476	56	201	793
5292	41	412	772
5636	17	366	791
5644	-2	221	772
5420	-26	67	804
5420	-40	-29	800
5440	-42	-21	778
5264	-40	75	794
5248	-31	78	774
5420	-8	-28	773
5556	16	-184	812
5472	56	-234	812
5300	81	-147	788
5652	102	3	804
5576	104	107	812
5512	100	152	808
5520	85	112	822
5288	54	77	809
5576	20	72	793
5584	3	74	793
5696	-27	99	776
5428	-35	70	775
5248	-37	9	781
5368	-32	-76	799
5612	-14	-97	772
5436	4	-70	799
5364	25	-7	801
5540	45	24	822
5576	60	49	796
5576	63	36	814
5584	51	37	794
5576	35	76	805
5584	17	104	801
5636	-1	99	805
5544	-28	68	794
5596	-31	34	779
5600	-36	8	776
5540	-30	3	766
5540	-17	4	783
5544	-5	9	798
5652	26	4	796
5528	44	14	794
5576	60	20	807
5580	55	26	808
5576	72	35	802
5584	45	51	795
5576	44	40	797
5576	27	21	783
5584	14	6	801
5520	4	1	810
5648	-1	-5	792
5492	-4	6	766
5656	6	8	790
5472	6	4	790
5296	-854	-378	380
5552	802	-765	2782
5412	1143	-864	979
5584	395	-1079	742
5416	-206	366	424
5360	77	-142	1265
5528	153	-125	499
5532	-56	156	1048
5364	-102	274	586
5532	-42	-508	657
5672	-28	16	929
5596	10	158	770
5468	-44	-36	762
5608	-13	-353	817
5496	29	-325	761
5300	44	-62	841
5592	55	311	810
5640	67	375	769
5464	66	262	821
5288	51	164	827
5640	33	63	789
5576	13	-10	812
5596	-11	19	783
5596	-26	40	781
5600	-30	23	793
5420	-18	-97	783
5264	5	-221	793
5420	18	-182	798
5480	33	-90	801
5588	58	48	805
5576	66	126	803
5644	77	114	819
5460	69	81	810
5584	52	70	800
5572	40	79	796
5584	14	117	798
5636	8	96	790
5532	-10	37	782
5592	-14	-39	802
5616	-11	-72	790
5608	-3	-42	773
5548	3	3	785
5480	20	28	807
5404	34	45	800
5580	50	42	815
5576	51	43	804
5576	47	74	805
5580	22	100	804
5464	6	96	793
5532	-6	70	798
5364	-7	15	789
5536	-14	-4	806
5560	-20	-8	797
5552	-16	8	792
5364	-2	19	780
5544	9	24	806
5524	29	9	796
5700	40	15	783
5576	49	32	820
5584	58	45	800
5576	55	38	817
5576	41	25	821
5580	30	8	807
5520	22	-1	781
5540	17	-4	788
5536	7	10	778
5704	7	10	779
5524	1872	394	-186
5592	-1888	-532	1338
5488	331	-2379	760
5584	31	1691	533
5700	-20	307	1098
5536	91	-904	557
5480	9	-466	1012
5300	-75	-85	583
5608	-76	184	729
5488	23	-261	840
5296	121	50	718
5632	49	181	843
5644	63	-205	795
5472	85	-428	823
5652	93	-324	862
5472	48	-12	813
5244	24	361	766
5288	5	423	795
5244	-23	376	797
5304	-43	242	777
5656	-60	70	770
5600	-62	-43	810
5432	-46	11	784
5424	-35	87	804
5424	5	85	778
5352	19	-89	791
5592	61	-255	842
5480	81	-263	803
5296	95	-136	803
5648	99	10	817
5580	90	116	806
5636	80	131	810
5468	43	87	793
5576	22	67	781
5580	2	73	777
5528	-28	117	791
5308	-34	117	777
5660	-37	73	790
5596	-17	-14	790
5436	-3	-77	781
5384	9	-97	804
5532	31	-43	797
5596	55	3	801
5520	67	32	823
5576	64	40	809
5584	52	38	811
5572	36	55	831
5584	10	105	809
5636	-1	133	780
5600	-16	117	771
5480	-34	66	798
5596	-31	9	780
5544	-25	6	796
5540	-8	10	774
5372	-8	5	794
5480	12	5	810
5344	39	0	799
5528	47	6	792
5692	57	12	799
5584	54	25	815
5576	45	38	800
5576	31	48	792
5408	21	37	789
5404	6	16	799
5524	1	8	798
5652	6	2	786
5468	-1262	-235	211
5612	-551	-689	-1053
5616	-683	1556	-164
5608	-530	391	700
5532	-548	-60	533
5492	-103	-149	417
5552	-184	-428	1176
5432	-96	-290	430
5496	-69	-32	852
5608	102	-279	927
5528	184	-175	753
5536	146	350	932
5688	170	30	719
5464	167	-367	912
5704	154	-605	866
5536	113	-184	787
5528	31	191	821
5640	-8	465	745
5596	-56	495	766
5484	-101	332	793
5536	-110	92	742
5304	-104	-68	774
5672	-90	-8	820
5552	-57	92	776
5596	-13	136	789
5488	29	-3	794
5536	73	-218	810
5296	87	-282	827
5652	108	-193	842
5528	127	-45	801
5652	116	84	833
5460	91	118	830
5640	46	91	780
5576	16	65	782
5584	-17	61	774
5596	-31	93	770
5596	-45	124	780
5484	-49	105	793
5656	-41	26	784
5596	-5	-68	790
5552	10	-102	790
5480	47	-75	788
5588	66	-6	802
5536	75	29	821
5408	79	32	824
5576	65	24	825
5580	53	39	812
5576	19	73	817
5584	-2	117	800
5420	-32	131	791
5308	-34	91	773
5596	-33	53	787
5600	-30	24	774
5596	-14	11	795
5600	6	2	805
5464	20	19	801
5580	51	15	807
5576	53	8	815
5700	57	-4	819
5536	60	8	799
5520	45	28	810
